code,current,name,name_short,name_tv,gender,function,country_code,country,country_long,nationality,nationality_long,nationality_code,height,weight,disciplines
1879111,TRUE,OUMIHA Sofiane,OUMIHA S,Sofiane OUMIHA,Male,Athlete,FRA,France,France,France,France,FRA,178,0,['Boxing']
1879112,TRUE,TRAORE Makan,TRAORE M,Makan TRAORE,Male,Athlete,FRA,France,France,France,France,FRA,184,0,['Boxing']
1879113,TRUE,LKHADIRI Wassila,LKHADIRI W,Wassila LKHADIRI,Female,Athlete,FRA,France,France,France,France,FRA,160,0,['Boxing']
1879114,TRUE,ZIDANI Amina,ZIDANI A,Amina ZIDANI,Female,Athlete,FRA,France,France,France,France,FRA,165,0,['Boxing']
1879115,TRUE,MOSSELY Estelle,MOSSELY E,Estelle MOSSELY,Female,Athlete,FRA,France,France,France,France,FRA,168,0,['Boxing']
1879116,TRUE,MICHEL Davina,MICHEL D,Davina MICHEL,Female,Athlete,FRA,France,France,France,France,FRA,183,0,['Boxing']
1879120,TRUE,ABOUDOU MOINDZE Djamili-Dini,ABOUDOU MOINDZE DD,Djamili-Dini ABOUDOU MOINDZE,Male,Athlete,FRA,France,France,France,France,FRA,181,0,['Boxing']
1879160,TRUE,MOERKOEV Michael,MOERKOEV M,Michael MOERKOEV,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0,0,"['Cycling Road', 'Cycling Track']"
1879161,TRUE,BEVORT Carl-Frederik,BEVORT CF,Carl-Frederik BEVORT,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0,0,['Cycling Track']
1879162,TRUE,KLINGE Ellen Hjollund,KLINGE EH,Ellen Hjollund KLINGE,Female,Alternate Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0,0,['Cycling Track']
1879163,TRUE,SKJELMOSE Mattias,SKJELMOSE M,Mattias SKJELMOSE,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0,0,['Cycling Road']
1879164,TRUE,BJERG Mikkel Norsgaard,BJERG MN,Mikkel Norsgaard BJERG,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0,0,['Cycling Road']
1879166,TRUE,BOHE Caroline,BOHE C,Caroline BOHE,Female,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0,0,['Cycling Mountain Bike']
1879167,TRUE,KOERNER Rebecca,KOERNER R,Rebecca KOERNER,Female,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0,0,['Cycling Road']
1879169,TRUE,PEDERSEN Mads,PEDERSEN M,Mads PEDERSEN,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0,0,['Cycling Road']
1879171,TRUE,ANDREASSEN Simon,ANDREASSEN S,Simon ANDREASSEN,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0,0,['Cycling Mountain Bike']
1879179,TRUE,PEDERSEN Rasmus Lund,PEDERSEN RL,Rasmus Lund PEDERSEN,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0,0,['Cycling Track']
1879180,TRUE,LARSEN Niklas,LARSEN N,Niklas LARSEN,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0,0,['Cycling Track']
1879184,TRUE,PEDERSEN Sofie Heby,PEDERSEN SH,Sofie Heby PEDERSEN,Female,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0,0,['Cycling Mountain Bike']
1879343,TRUE,LIND Anders,LIND A,Anders LIND,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0,0,['Table Tennis']
1879344,TRUE,ANDERSEN Martin Buch,ANDERSEN MB,Martin Buch ANDERSEN,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0,0,['Table Tennis']
1879345,TRUE,GROTH Jonathan,GROTH J,Jonathan GROTH,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0,0,['Table Tennis']
1879357,TRUE,MASIUK Ksawery,MASIUK K,Ksawery MASIUK,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Swimming']
1879371,TRUE,KALUSOWSKI Jan,KALUSOWSKI J,Jan KALUSOWSKI,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Swimming']
1879372,TRUE,MAIK Julia,MAIK J,Julia MAIK,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Swimming']
1879402,TRUE,SIERADZKI Kamil,SIERADZKI K,Kamil SIERADZKI,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Swimming']
1879437,TRUE,LUKASZEWICZ Robert,LUKASZEWICZ R,Robert LUKASZEWICZ,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Diving']
1879438,TRUE,JASKIEWICZ Adrian,JASKIEWICZ A,Adrian JASKIEWICZ,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Swimming']
1879440,TRUE,TERTERYAN Nikolai,TERTERYAN N,Nikolai TERTERYAN,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,182,0,['Boxing']
1879451,TRUE,WOZNIAK Piotr,WOZNIAK P,Piotr WOZNIAK,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Marathon Swimming']
1879454,TRUE,BERNAT Laura,BERNAT L,Laura BERNAT,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Swimming']
1879462,TRUE,PISKORSKA Adela,PISKORSKA A,Adela PISKORSKA,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Swimming']
1879464,TRUE,MAJERSKI Jakub,MAJERSKI J,Jakub MAJERSKI,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Swimming']
1879467,TRUE,WASICK Katarzyna,WASICK K,Katarzyna WASICK,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Swimming']
1879469,TRUE,SOLMUNDE Viktor,SOLMUNDE V,Viktor SOLMUNDE,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0,0,['Skateboarding']
1879474,TRUE,FAMULOK Zuzanna,FAMULOK Z,Zuzanna FAMULOK,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Swimming']
1879483,TRUE,LUDWICZAK Piotr,LUDWICZAK P,Piotr LUDWICZAK,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Swimming']
1879488,TRUE,PEDA Paulina,PEDA P,Paulina PEDA,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Swimming']
1879490,TRUE,DUDYS Dominik,DUDYS D,Dominik DUDYS,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Swimming']
1879495,TRUE,PISZCZOROWICZ Bartosz,PISZCZOROWICZ B,Bartosz PISZCZOROWICZ,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Swimming']
1879497,TRUE,STOKOWSKI Kacper,STOKOWSKI K,Kacper STOKOWSKI,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Swimming']
1879504,TRUE,CHMIELEWSKI Krzysztof,CHMIELEWSKI K,Krzysztof CHMIELEWSKI,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Swimming']
1879505,TRUE,CHMIELEWSKI Michal,CHMIELEWSKI M,Michal CHMIELEWSKI,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Swimming']
1879515,TRUE,FIEDKIEWICZ Kornelia,FIEDKIEWICZ K,Kornelia FIEDKIEWICZ,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Swimming']
1879516,TRUE,SZTANDERA Dominika,SZTANDERA D,Dominika SZTANDERA,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Swimming']
1879517,TRUE,CHOWANIEC Mateusz,CHOWANIEC M,Mateusz CHOWANIEC,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Swimming']
1879518,TRUE,BISULTANOV Turpal Ali,BISULTANOV TA,Turpal Ali BISULTANOV,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0,0,['Wrestling']
1879625,TRUE,ALVAREZ MENDOZA Daniela,ALVAREZ MENDOZA D,Daniela ALVAREZ MENDOZA,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,187,0,['Beach Volleyball']
1879626,TRUE,FERNANDEZ STEINER Liliana,FERNANDEZ STEINER,Liliana FERNANDEZ STEINER,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,178,0,['Beach Volleyball']
1879628,TRUE,GAVIRA COLLADO Adrian,GAVIRA COLLADO A,Adrian GAVIRA COLLADO,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,193,0,['Beach Volleyball']
1879630,TRUE,HERRERA ALLEPUZ Pablo,HERRERA ALLEPUZ P,Pablo HERRERA ALLEPUZ,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,193,0,['Beach Volleyball']
1879632,TRUE,MORENO MATVEEVA Tania,MORENO MATVEEVA T,Tania MORENO MATVEEVA,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,174,0,['Beach Volleyball']
1879633,TRUE,SORIA GUTIERREZ Paula,SORIA GUTIERREZ P,Paula SORIA GUTIERREZ,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,180,0,['Beach Volleyball']
1879661,TRUE,BARRAQUE Jean Pascal,BARRAQUE JP,Jean Pascal BARRAQUE,Male,Athlete,FRA,France,France,France,France,FRA,182,86,['Rugby Sevens']
1879669,TRUE,DUPONT Antoine,DUPONT A,Antoine DUPONT,Male,Athlete,FRA,France,France,France,France,FRA,174,85,['Rugby Sevens']
1879670,TRUE,EPEE Nelson,EPEE N,Nelson EPEE,Male,Athlete,FRA,France,France,France,France,FRA,174,73,['Rugby Sevens']
1879671,TRUE,FORNER Theo,FORNER T,Theo FORNER,Male,Athlete,FRA,France,France,France,France,FRA,188,87,['Rugby Sevens']
1879672,TRUE,GRANDIDIER NKANANG Aaron,GRANDIDIER NKANANG,Aaron GRANDIDIER NKANANG,Male,Athlete,FRA,France,France,France,France,FRA,186,90,['Rugby Sevens']
1879675,TRUE,JOSEPH Jefferson-Lee,JOSEPH JL,Jefferson-Lee JOSEPH,Male,Athlete,FRA,France,France,France,France,FRA,192,88,['Rugby Sevens']
1879681,TRUE,PAREZ EDO MARTIN Stephen,PAREZ EDO MARTIN S,Stephen PAREZ EDO MARTIN,Male,Athlete,FRA,France,France,France,France,FRA,174,79,['Rugby Sevens']
1879682,TRUE,PASQUET Varian,PASQUET V,Varian PASQUET,Male,Athlete,FRA,France,France,France,France,FRA,192,92,['Rugby Sevens']
1879683,TRUE,REBBADJ Rayan,REBBADJ R,Rayan REBBADJ,Male,Athlete,FRA,France,France,France,France,FRA,186,90,['Rugby Sevens']
1879684,TRUE,RIVA Paulin,RIVA P,Paulin RIVA,Male,Athlete,FRA,France,France,France,France,FRA,186,92,['Rugby Sevens']
1879685,TRUE,SEPHO Jordan,SEPHO J,Jordan SEPHO,Male,Athlete,FRA,France,France,France,France,FRA,194,105,['Rugby Sevens']
1879687,TRUE,TIMO Andy,TIMO A,Andy TIMO,Male,Athlete,FRA,France,France,France,France,FRA,192,95,['Rugby Sevens']
1879692,TRUE,ZEGHDAR Antoine,ZEGHDAR A,Antoine ZEGHDAR,Male,Athlete,FRA,France,France,France,France,FRA,198,100,['Rugby Sevens']
1879776,TRUE,MUKANDANGA Clementine,MUKANDANGA C,Clementine MUKANDANGA,Female,Athlete,RWA,Rwanda,Rwanda,Rwanda,Rwanda,RWA,158,0,['Athletics']
1879786,TRUE,KADZIMAHAMEDAU Mahamedkhabib,KADZIMAHAMEDAU M,Mahamedkhabib KADZIMAHAMEDAU,Male,Athlete,AIN,AIN,AIN,Belarus,Belarus,BLR,0,0,['Wrestling']
1879791,TRUE,CONDE ROMERO Rodrigo,CONDE ROMERO R,Rodrigo CONDE ROMERO,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,0,0,['Rowing']
1879795,TRUE,BRIZ ZAMORANO Esther,BRIZ ZAMORANO E,Esther BRIZ ZAMORANO,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,0,0,['Rowing']
1879796,TRUE,CANALEJO PAZOS Jaime,CANALEJO PAZOS J,Jaime CANALEJO PAZOS,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,0,0,['Rowing']
1879797,TRUE,CARRACEDO FERRERO Dennis,CARRACEDO FERRERO,Dennis CARRACEDO FERRERO,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,0,0,['Rowing']
1879798,TRUE,CID I CENTELLES Aina,CID I CENTELLES A,Aina CID I CENTELLES,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,0,0,['Rowing']
1879804,TRUE,DIAZ RIVAS Virginia,DIAZ RIVAS V,Virginia DIAZ RIVAS,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,0,0,['Rowing']
1879807,TRUE,GARCIA I PUJOLAR Aleix,GARCIA I PUJOLAR A,Aleix GARCIA I PUJOLAR,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,0,0,['Rowing']
1879808,TRUE,GARCIA ORDONEZ Javier,GARCIA ORDONEZ J,Javier GARCIA ORDONEZ,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,0,0,['Rowing']
1879811,TRUE,HORTA POMBO Caetano Xose,HORTA POMBO CX,Caetano Xose HORTA POMBO,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,0,0,['Rowing']
1879826,TRUE,DARLEUX MINGAM Cleopatre,DARLEUX MINGAM C,Cleopatre DARLEUX MINGAM,Female,Athlete,FRA,France,France,France,France,FRA,177,0,['Handball']
1879830,TRUE,FLIPPES Laura,FLIPPES L,Laura FLIPPES,Female,Athlete,FRA,France,France,France,France,FRA,171,0,['Handball']
1879831,TRUE,FOPPA Pauletta,FOPPA P,Pauletta FOPPA,Female,Athlete,FRA,France,France,France,France,FRA,177,0,['Handball']
1879834,TRUE,GLAUSER Laura,GLAUSER L,Laura GLAUSER,Female,Athlete,FRA,France,France,France,France,FRA,180,0,['Handball']
1879835,TRUE,GRANDVEAU Lena,GRANDVEAU L,Lena GRANDVEAU,Female,Athlete,FRA,France,France,France,France,FRA,170,0,['Handball']
1879836,TRUE,GRANIER Lucie,GRANIER L,Lucie GRANIER,Female,Athlete,FRA,France,France,France,France,FRA,167,0,['Handball']
1879839,TRUE,KANOR Orlane,KANOR O,Orlane KANOR,Female,Athlete,FRA,France,France,France,France,FRA,174,0,['Handball']
1879842,TRUE,LASSOURCE Coralie,LASSOURCE C,Coralie LASSOURCE,Female,Athlete,FRA,France,France,France,France,FRA,167,0,['Handball']
1879845,TRUE,NOCANDY Meline,NOCANDY M,Meline NOCANDY,Female,Athlete,FRA,France,France,France,France,FRA,173,0,['Handball']
1879846,TRUE,NZE MINKO Estelle,NZE MINKO E,Estelle NZE MINKO,Female,Athlete,FRA,France,France,France,France,FRA,178,0,['Handball']
1879847,TRUE,ONDONO Onacia,ONDONO O,Onacia ONDONO,Female,Athlete,FRA,France,France,France,France,FRA,180,0,['Handball']
1879851,TRUE,SAKO Hatadou,SAKO H,Hatadou SAKO,Female,Athlete,FRA,France,France,France,France,FRA,174,0,['Handball']
1879853,TRUE,TOUBLANC Alicia,TOUBLANC A,Alicia TOUBLANC,Female,Athlete,FRA,France,France,France,France,FRA,169,0,['Handball']
1879854,TRUE,VALENTINI Chloe,VALENTINI C,Chloe VALENTINI,Female,Athlete,FRA,France,France,France,France,FRA,165,0,['Handball']
1879856,TRUE,ZAADI DEUNA Grace,ZAADI DEUNA G,Grace ZAADI DEUNA,Female,Athlete,FRA,France,France,France,France,FRA,171,0,['Handball']
1879894,TRUE,CARGO Palma,CARGO P,Palma CARGO,Female,Athlete,CRO,Croatia,Croatia,Croatia,Croatia,CRO,0,0,['Sailing']
1879945,TRUE,GOVORCINOVIC Anamaria,GOVORCINOVIC A,Anamaria GOVORCINOVIC,Female,Athlete,CRO,Croatia,Croatia,Croatia,Croatia,CRO,0,0,['Canoe Sprint']
1879985,TRUE,BASHIR Ghulam Mustafa,BASHIR GM,Ghulam Mustafa BASHIR,Male,Athlete,PAK,Pakistan,Pakistan,Pakistan,Pakistan,PAK,0,0,['Shooting']
1880154,TRUE,ABDURAKHIMOV Rasuljon,ABDURAKHIMOV R,Rasuljon ABDURAKHIMOV,Male,Athlete,UZB,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,UZB,0,0,['Artistic Gymnastics']
1880160,TRUE,AZIMOV Abdulla,AZIMOV A,Abdulla AZIMOV,Male,Athlete,UZB,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,UZB,0,0,['Artistic Gymnastics']
1880166,TRUE,ERGASHEV Khabibullo,ERGASHEV K,Khabibullo ERGASHEV,Male,Athlete,UZB,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,UZB,0,0,['Artistic Gymnastics']
1880175,TRUE,ABERG Ludvig,ABERG L,Ludvig ABERG,Male,Athlete,SWE,Sweden,Sweden,Sweden,Sweden,SWE,190,0,['Golf']
1880177,TRUE,NOREN Alex,NOREN A,Alex NOREN,Male,Athlete,SWE,Sweden,Sweden,Sweden,Sweden,SWE,179,0,['Golf']
1880184,TRUE,GRANT Linn,GRANT L,Linn GRANT,Female,Athlete,SWE,Sweden,Sweden,Sweden,Sweden,SWE,171,0,['Golf']
1880191,TRUE,DANY DANN,DANY DANN,DANY DANN,Male,Athlete,FRA,France,France,France,France,FRA,0,0,['Breaking']
1880193,TRUE,LAGAET,LAGAET,LAGAET,Male,Athlete,FRA,France,France,France,France,FRA,0,0,['Breaking']
1880195,TRUE,SYSSY,SYSSY,SYSSY,Female,Athlete,FRA,France,France,France,France,FRA,0,0,['Breaking']
1880196,TRUE,CARLOTA,CARLOTA,CARLOTA,Female,Athlete,FRA,France,France,France,France,FRA,0,0,['Breaking']
1880266,TRUE,STARK Maja,STARK M,Maja STARK,Female,Athlete,SWE,Sweden,Sweden,Sweden,Sweden,SWE,170,0,['Golf']
1880277,TRUE,TABOULET Nana,TABOULET N,Nana TABOULET,Female,Athlete,FRA,France,France,France,France,FRA,0,0,['Skateboarding']
1880278,TRUE,ALEXANDRE Emilie,ALEXANDRE E,Emilie ALEXANDRE,Female,Athlete,FRA,France,France,France,France,FRA,0,0,['Skateboarding']
1880283,TRUE,MATHERON Vincent,MATHERON V,Vincent MATHERON,Male,Athlete,FRA,France,France,France,France,FRA,0,0,['Skateboarding']
1880286,TRUE,SCHOONHEERE Lucie,SCHOONHEERE L,Lucie SCHOONHEERE,Female,Athlete,FRA,France,France,France,France,FRA,0,0,['Skateboarding']
1880287,TRUE,MILOU Vincent,MILOU V,Vincent MILOU,Male,Athlete,FRA,France,France,France,France,FRA,0,0,['Skateboarding']
1880288,TRUE,GARBACCIO Joseph,GARBACCIO J,Joseph GARBACCIO,Male,Athlete,FRA,France,France,France,France,FRA,0,0,['Skateboarding']
1880289,TRUE,GIRAUD Aurelien,GIRAUD A,Aurelien GIRAUD,Male,Athlete,FRA,France,France,France,France,FRA,0,0,['Skateboarding']
1880343,TRUE,WEKESA Kevin,WEKESA K,Kevin WEKESA,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,185,98,['Rugby Sevens']
1880344,TRUE,ASATI Samuel,ASATI S,Samuel ASATI,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,172,80,['Rugby Sevens']
1880346,TRUE,MBOYA Antony,MBOYA A,Antony MBOYA,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,175,89,['Rugby Sevens']
1880347,TRUE,TANGA Brian,TANGA B,Brian TANGA,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,175,89,['Rugby Sevens']
1880350,TRUE,KOKOYO Lamec Ambetsa,KOKOYO LA,Lamec Ambetsa KOKOYO,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,168,81,['Rugby Sevens']
1880351,TRUE,OKONG'O Patrick Odongo,OKONG'O PO,Patrick Odongo OKONG'O,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,180,85,['Rugby Sevens']
1880353,TRUE,OKEYO John,OKEYO J,John OKEYO,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,180,80,['Rugby Sevens']
1880354,TRUE,ANGEYO George Ooro,ANGEYO GO,George Ooro ANGEYO,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,186,82,['Rugby Sevens']
1880360,TRUE,AMAITSA Nygel Pettersan,AMAITSA NP,Nygel Pettersan AMAITSA,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,186,82,['Rugby Sevens']
1880363,TRUE,HUMWA Herman,HUMWA H,Herman HUMWA,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,182,102,['Rugby Sevens']
1880365,TRUE,OJWANG Chrisant,OJWANG C,Chrisant OJWANG,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,186,85,['Rugby Sevens']
1880366,TRUE,ABUKUSE Denis,ABUKUSE D,Denis ABUKUSE,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,189,92,['Rugby Sevens']
1880368,TRUE,ONYALA Vincent,ONYALA V,Vincent ONYALA,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,175,89,['Rugby Sevens']
1880416,TRUE,BRUNLEHNER Maria,BRUNLEHNER M,Maria BRUNLEHNER,Female,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,0,0,['Swimming']
1880428,TRUE,MOHAMED Ridhwan Abubakar Bwana,MOHAMED RAB,Ridhwan Abubakar Bwana MOHAMED,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,0,0,['Swimming']
1880456,TRUE,BART Adrien,BART A,Adrien BART,Male,Athlete,FRA,France,France,France,France,FRA,0,0,['Canoe Sprint']
1880457,TRUE,BEAUMONT Maxime,BEAUMONT M,Maxime BEAUMONT,Male,Athlete,FRA,France,France,France,France,FRA,0,0,['Canoe Sprint']
1880464,TRUE,CASTRYCK Titouan,CASTRYCK T,Titouan CASTRYCK,Male,Athlete,FRA,France,France,France,France,FRA,0,0,['Canoe Slalom']
1880467,TRUE,DORANGE Eugenie,DORANGE E,Eugenie DORANGE,Female,Athlete,FRA,France,France,France,France,FRA,0,0,['Canoe Sprint']
1880471,TRUE,DELASSUS Marjorie,DELASSUS M,Marjorie DELASSUS,Female,Athlete,FRA,France,France,France,France,FRA,0,0,['Canoe Slalom']
1880479,TRUE,GESTIN Nicolas,GESTIN N,Nicolas GESTIN,Male,Athlete,FRA,France,France,France,France,FRA,0,0,['Canoe Slalom']
1880481,TRUE,HOSTENS Manon,HOSTENS M,Manon HOSTENS,Female,Athlete,FRA,France,France,France,France,FRA,0,0,['Canoe Sprint']
1880483,TRUE,HUG Angele,HUG A,Angele HUG,Female,Athlete,FRA,France,France,France,France,FRA,0,0,['Canoe Slalom']
1880494,TRUE,LEONARD Loic,LEONARD L,Loic LEONARD,Male,Athlete,FRA,France,France,France,France,FRA,0,0,['Canoe Sprint']
1880501,TRUE,NEVEU Boris,NEVEU B,Boris NEVEU,Male,Athlete,FRA,France,France,France,France,FRA,0,0,['Canoe Slalom']
1880502,TRUE,PAOLETTI Vanina,PAOLETTI V,Vanina PAOLETTI,Female,Athlete,FRA,France,France,France,France,FRA,0,0,['Canoe Sprint']
1880504,TRUE,PRIGENT Camille,PRIGENT C,Camille PRIGENT,Female,Athlete,FRA,France,France,France,France,FRA,0,0,['Canoe Slalom']
1880507,TRUE,RENARD Axelle,RENARD A,Axelle RENARD,Female,Athlete,FRA,France,France,France,France,FRA,0,0,['Canoe Sprint']
1880542,TRUE,IKROMOVA Takhmina,IKROMOVA T,Takhmina IKROMOVA,Female,Athlete,UZB,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,UZB,0,0,['Rhythmic Gymnastics']
1880547,TRUE,PAULO Manuela,PAULO M,Manuela PAULO,Female,Athlete,ANG,Angola,Angola,Angola,Angola,ANG,0,0,['Sailing']
1880548,TRUE,MAMEDOVA Amaliya,MAMEDOVA A,Amaliya MAMEDOVA,Female,Athlete,UZB,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,UZB,0,0,['Rhythmic Gymnastics']
1880549,TRUE,SADYKOVA Irodakhon,SADYKOVA I,Irodakhon SADYKOVA,Female,Athlete,UZB,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,UZB,0,0,['Rhythmic Gymnastics']
1880551,TRUE,IBRAGIMOVA Shakhzoda,IBRAGIMOVA S,Shakhzoda IBRAGIMOVA,Female,Athlete,UZB,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,UZB,0,0,['Rhythmic Gymnastics']
1880553,TRUE,ATALYANTS Evelina,ATALYANTS E,Evelina ATALYANTS,Female,Athlete,UZB,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,UZB,0,0,['Rhythmic Gymnastics']
1880556,TRUE,MONTINHO Matias,MONTINHO M,Matias MONTINHO,Male,Athlete,ANG,Angola,Angola,Angola,Angola,ANG,0,0,['Sailing']
1880558,TRUE,ISKHOKZODA Mumtozabonu,ISKHOKZODA M,Mumtozabonu ISKHOKZODA,Female,Athlete,UZB,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,UZB,0,0,['Rhythmic Gymnastics']
1880564,TRUE,POPP Alexandra,POPP A,Alexandra POPP,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,174,0,['Football']
1880565,TRUE,DOORSOUN Sara,DOORSOUN S,Sara DOORSOUN,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,170,0,['Football']
1880566,TRUE,HENDRICH Kathrin,HENDRICH K,Kathrin HENDRICH,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,172,0,['Football']
1880571,TRUE,RAUCH Felicitas,RAUCH F,Felicitas RAUCH,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,170,0,['Football']
1880572,TRUE,SCHUELLER Lea,SCHUELLER L,Lea SCHUELLER,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,174,0,['Football']
1880573,TRUE,FREIGANG Laura,FREIGANG L,Laura FREIGANG,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,171,0,['Football']
1880574,TRUE,MINGE Janina,MINGE J,Janina MINGE,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,171,0,['Football']
1880575,TRUE,GWINN Giulia,GWINN G,Giulia GWINN,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,171,0,['Football']
1880576,TRUE,LINDER Sarai,LINDER S,Sarai LINDER,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,174,0,['Football']
1880578,TRUE,ANYOMI Nicole,ANYOMI N,Nicole ANYOMI,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,169,0,['Football']
1880581,TRUE,LOHMANN Sydney,LOHMANN S,Sydney LOHMANN,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,165,0,['Football']
1880583,TRUE,BUEHL Klara,BUEHL K,Klara BUEHL,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,174,0,['Football']
1880584,TRUE,NUESKEN Sjoeke,NUESKEN S,Sjoeke NUESKEN,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,174,0,['Football']
1880591,TRUE,FROHMS Merle,FROHMS M,Merle FROHMS,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,174,0,['Football']
